Juny 2020														
Dia	Hora	Temperatura modul	Irradiación (W/m2)	Isc en la radiación (A)	Isc a la temperatura (A)	Voc en la temperatura (V)	Imp temp (A)	Vmp temp (V)	P unitaria temp (W)	Potencia parque calculada con temperatura (kW)	Potencia instantanea inversors (kW)	Diferencia inversors vs Pcalculada	Potencia instanea a comptador	PR  %
1/6/2020	17:55	45	577,5	5,053125	5,207125	35,13888	4,775925	28,07392	134,0789364	1158,44201	1004,37001	-13,30%	978,4572637	84,46%
1/6/2020	18:00	44	565	4,94375	5,09005	35,271936	4,67255	28,180224	131,6735057	1137,659089	988,759995	-13,09%	963,2499871	84,67%
1/6/2020	18:05	44	476,25	4,1671875	4,3134875	35,271936	3,9385875	28,180224	110,990278	958,9560019	771,089996	-19,59%	751,1958741	78,33%
1/6/2020	18:10	38	513,75	4,4953125	4,5954125	36,070272	4,2487125	28,818048	122,4396008	1057,878151	718,399983	-32,09%	699,8652634	66,16%
1/6/2020	18:15	39	450	3,9375	4,0453	35,937216	3,7215	28,711744	106,8507553	923,1905258	781,610016	-15,34%	761,4444776	82,48%
1/6/2020	18:20	39	443,75	3,8828125	3,9906125	35,937216	3,6698125	28,711744	105,366717	910,3684351	707,369995	-22,30%	689,1198491	75,70%
1/6/2020	18:25	40	446,25	3,9046875	4,0201875	35,80416	3,6904875	28,60544	105,5680188	912,107682	756,599991	-17,05%	737,0797112	80,81%
1/6/2020	18:30	40	416,25	3,6421875	3,7576875	35,80416	3,4423875	28,60544	98,47100909	850,7895185	713,040009	-16,19%	694,6435768	81,65%
1/6/2020	18:35	40	410	3,5875	3,703	35,80416	3,3907	28,60544	96,99246541	838,0149011	695,439988	-17,01%	677,4976363	80,85%
1/6/2020	18:40	40	385	3,36875	3,48425	35,80416	3,18395	28,60544	91,07829069	786,9164315	651,779984	-17,17%	634,9640604	80,69%
1/6/2020	18:45	39	362,5	3,171875	3,279675	35,937216	2,997875	28,711744	86,07421954	743,6812569	619,15001	-16,75%	603,1759397	81,11%
1/6/2020	18:50	38	355	3,10625	3,20635	36,070272	2,93585	28,818048	84,60546622	730,9912281	596,279999	-18,43%	580,895975	79,47%
1/6/2020	18:55	37	318,75	2,7890625	2,8814625	36,203328	2,6360625	28,924352	76,24639964	658,7688929	547,620003	-16,87%	533,4914069	80,98%
1/6/2020	19:00	36	308,75	2,7015625	2,7862625	36,336384	2,5533625	29,030656	74,12578838	640,4468116	525,079995	-18,01%	511,5329311	79,87%
1/6/2020	19:05	34	245	2,14375	2,21305	36,602496	2,02615	29,243264	59,25123935	511,930708	432,169998	-15,58%	421,0200121	82,24%
1/6/2020	19:10	34	276,25	2,4171875	2,4864875	36,602496	2,2845875	29,243264	66,80879539	577,2279922	465,069999	-19,43%	453,071193	78,49%
1/6/2020	19:15	34	256,25	2,2421875	2,3114875	36,602496	2,1191875	29,243264	61,97195953	535,4377303	432,499999	-19,22%	421,341499	78,69%
1/6/2020	19:20	34	240	2,1	2,1693	36,602496	1,9848	29,243264	58,04203039	501,4831425	403,659995	-19,51%	393,2455671	78,42%
1/6/2020	19:25	33	222,5	1,946875	2,008475	36,735552	1,840075	29,349568	54,00540634	466,6067108	373,120003	-20,04%	363,4935069	77,90%
1/6/2020	19:30	32	203,75	1,7828125	1,8367125	36,868608	1,6850125	29,455872	49,63351252	428,8335482	341,800003	-20,30%	332,9815629	77,65%
1/6/2020	19:35	32	185	1,61875	1,67265	36,868608	1,52995	29,455872	45,06601137	389,3703382	308,389999	-20,80%	300,433537	77,16%
1/6/2020	19:40	31	171,25	1,4984375	1,5446375	37,001664	1,4162375	29,562176	41,86706223	361,7314177	283,099998	-21,74%	275,7960181	76,24%
1/6/2020	19:45	31	148,75	1,3015625	1,3477625	37,001664	1,2301625	29,562176	36,36628033	314,2046621	243,639999	-22,46%	237,354087	75,54%
1/6/2020	19:50	30	136,25	1,1921875	1,2306875	37,13472	1,1267875	29,66848	33,43007241	288,8358256	226,720002	-21,51%	220,8706259	76,47%
1/6/2020	19:55	30	120	1,05	1,0885	37,13472	0,9924	29,66848	29,44299955	254,3875161	200,900002	-21,03%	195,7167819	76,94%
1/6/2020	20:00	29	105	0,91875	0,94955	37,267776	0,86835	29,774784	25,85493369	223,3866271	174,470002	-21,90%	169,9686759	76,09%
1/6/2020	20:05	28	91,25	0,7984375	0,8215375	37,400832	0,7546375	29,881088	22,54938955	194,8267257	155,499996	-20,19%	151,4880961	77,76%
1/6/2020	20:10	28	80	0,7	0,7231	37,400832	0,6616	29,881088	19,76932782	170,8069924	138,37	-18,99%	134,800054	78,92%
1/6/2020	20:15	27	70	0,6125	0,6279	37,533888	0,5789	29,987392	17,35970123	149,9878186	118,869999	-20,75%	115,803153	77,21%
1/6/2020	20:20	27	60	0,525	0,5404	37,533888	0,4962	29,987392	14,87974391	128,5609874	103,66	-19,37%	100,985572	78,55%
1/6/2020	20:25	26	48,75	0,4265625	0,4342625	37,666944	0,4031625	30,093696	12,13264971	104,8260935	89,690001	-14,44%	87,37599897	83,35%
1/6/2020	20:30	26	40	0,35	0,3577	37,666944	0,3308	30,093696	9,954994637	86,01115366	76,870001	-10,63%	74,88675497	87,07%
1/6/2020	20:35	26	32,5	0,284375	0,292075	37,666944	0,268775	30,093696	8,088433142	69,88406235	68,709999	-1,68%	66,93728103	95,78%
1/6/2020	20:40	25	18,75	0,1640625	0,1640625	37,8	0,1550625	30,2	4,6828875	40,460148	61,500001	52,00%	59,91330097	148,08%
1/6/2020	20:45	25	0	0	0	37,8	0	30,2	0	0	54,41	0,00%	53,006222	0,00%
1/6/2020	20:50	24	0	0	0	37,933056	0	30,306304	0	0	50,18	0,00%	48,885356	0,00%
1/6/2020	20:55	24	0	0	0	37,933056	0	30,306304	0	0	44,33	0,00%	43,186286	0,00%
1/6/2020	21:00	24	0	0	0	37,933056	0	30,306304	0	0	36,47	0,00%	35,529074	0,00%
1/6/2020	21:05	23	0	0	0	38,066112	0	30,412608	0	0	30,94	0,00%	30,141748	0,00%
1/6/2020	21:10	23	0	0	0	38,066112	0	30,412608	0	0	25,16	0,00%	24,510872	0,00%
1/6/2020	21:15	23	0	0	0	38,066112	0	30,412608	0	0	19,82	0,00%	19,308644	0,00%
1/6/2020	21:20	22	0	0	0	38,199168	0	30,518912	0	0	15,9	0,00%	15,48978	0,00%
1/6/2020	21:25	22	0	0	0	38,199168	0	30,518912	0	0	9,63	0,00%	9,381546	0,00%
1/6/2020	21:30	21	0	0	0	38,332224	0	30,625216	0	0	2,59	0,00%	2,523178	0,00%
1/6/2020	21:35	21	0	0	0	38,332224	0	30,625216	0	0	0,2	0,00%	0,19484	0,00%
1/6/2020	21:40	21	0	0	0	38,332224	0	30,625216	0	0	0	0,00%	0	0,00%
1/6/2020	21:45	21	0	0	0	38,332224	0	30,625216	0	0	0	0,00%	0	0,00%
1/6/2020	21:50	20	0	0	0	38,46528	0	30,73152	0	0	0	0,00%	0	0,00%
1/6/2020	21:55	20	0	0	0	38,46528	0	30,73152	0	0	0	0,00%	0	0,00%
1/6/2020	22:00	20	0	0	0	38,46528	0	30,73152	0	0	0	0,00%	0	0,00%
1/6/2020	22:05	20	0	0	0	38,46528	0	30,73152	0	0	0	0,00%	0	0,00%
1/6/2020	22:10	20	0	0	0	38,46528	0	30,73152	0	0	0	0,00%	0	0,00%
1/6/2020	22:15	20	0	0	0	38,46528	0	30,73152	0	0	0	0,00%	0	0,00%
1/6/2020	22:20	20	0	0	0	38,46528	0	30,73152	0	0	0	0,00%	0	0,00%
1/6/2020	22:25	20	0	0	0	38,46528	0	30,73152	0	0	0	0,00%	0	0,00%
1/6/2020	22:30	20	0	0	0	38,46528	0	30,73152	0	0	0	0,00%	0	0,00%
1/6/2020	22:35	20	0	0	0	38,46528	0	30,73152	0	0	0	0,00%	0	0,00%
1/6/2020	22:40	19	0	0	0	38,598336	0	30,837824	0	0	0	0,00%	0	0,00%
1/6/2020	22:45	19	0	0	0	38,598336	0	30,837824	0	0	0	0,00%	0	0,00%
1/6/2020	22:50	19	0	0	0	38,598336	0	30,837824	0	0	0	0,00%	0	0,00%
1/6/2020	22:55	19	0	0	0	38,598336	0	30,837824	0	0	0	0,00%	0	0,00%
1/6/2020	23:00	19	0	0	0	38,598336	0	30,837824	0	0	0	0,00%	0	0,00%
1/6/2020	23:05	19	0	0	0	38,598336	0	30,837824	0	0	0	0,00%	0	0,00%
1/6/2020	23:10	19	0	0	0	38,598336	0	30,837824	0	0	0	0,00%	0	0,00%
1/6/2020	23:15	19	0	0	0	38,598336	0	30,837824	0	0	0	0,00%	0	0,00%
1/6/2020	23:20	18	0	0	0	38,731392	0	30,944128	0	0	0	0,00%	0	0,00%
1/6/2020	23:25	18	0	0	0	38,731392	0	30,944128	0	0	0	0,00%	0	0,00%
1/6/2020	23:30	18	0	0	0	38,731392	0	30,944128	0	0	0	0,00%	0	0,00%
1/6/2020	23:35	18	0	0	0	38,731392	0	30,944128	0	0	0	0,00%	0	0,00%
1/6/2020	23:40	18	0	0	0	38,731392	0	30,944128	0	0	0	0,00%	0	0,00%
1/6/2020	23:45	17	0	0	0	38,864448	0	31,050432	0	0	0	0,00%	0	0,00%
1/6/2020	23:50	17	0	0	0	38,864448	0	31,050432	0	0	0	0,00%	0	0,00%
1/6/2020	23:55	17	0	0	0	38,864448	0	31,050432	0	0	0	0,00%	0	0,00%
2/6/2020	0:00	17	0	0	0	38,864448	0	31,050432	0	0	0	0,00%	0	0,00%
2/6/2020	0:05	17	0	0	0	38,864448	0	31,050432	0	0	0	0,00%	0	0,00%
2/6/2020	0:10	17	0	0	0	38,864448	0	31,050432	0	0	0	0,00%	0	0,00%
2/6/2020	0:15	17	0	0	0	38,864448	0	31,050432	0	0	0	0,00%	0	0,00%
2/6/2020	0:20	16	0	0	0	38,997504	0	31,156736	0	0	0	0,00%	0	0,00%
2/6/2020	0:25	16	0	0	0	38,997504	0	31,156736	0	0	0	0,00%	0	0,00%
2/6/2020	0:30	16	0	0	0	38,997504	0	31,156736	0	0	0	0,00%	0	0,00%
2/6/2020	0:35	16	0	0	0	38,997504	0	31,156736	0	0	0	0,00%	0	0,00%
2/6/2020	0:40	16	0	0	0	38,997504	0	31,156736	0	0	0	0,00%	0	0,00%
2/6/2020	0:45	16	0	0	0	38,997504	0	31,156736	0	0	0	0,00%	0	0,00%
2/6/2020	0:50	16	0	0	0	38,997504	0	31,156736	0	0	0	0,00%	0	0,00%
2/6/2020	0:55	16	0	0	0	38,997504	0	31,156736	0	0	0	0,00%	0	0,00%
2/6/2020	1:00	16	0	0	0	38,997504	0	31,156736	0	0	0	0,00%	0	0,00%
2/6/2020	1:05	16	0	0	0	38,997504	0	31,156736	0	0	0	0,00%	0	0,00%
2/6/2020	1:10	16	0	0	0	38,997504	0	31,156736	0	0	0	0,00%	0	0,00%
2/6/2020	1:15	16	0	0	0	38,997504	0	31,156736	0	0	0	0,00%	0	0,00%
2/6/2020	1:20	16	0	0	0	38,997504	0	31,156736	0	0	0	0,00%	0	0,00%
2/6/2020	1:25	15	0	0	0	39,13056	0	31,26304	0	0	0	0,00%	0	0,00%
2/6/2020	1:30	15	0	0	0	39,13056	0	31,26304	0	0	0	0,00%	0	0,00%
2/6/2020	1:35	15	0	0	0	39,13056	0	31,26304	0	0	0	0,00%	0	0,00%
2/6/2020	1:40	15	0	0	0	39,13056	0	31,26304	0	0	0	0,00%	0	0,00%
2/6/2020	1:45	15	0	0	0	39,13056	0	31,26304	0	0	0	0,00%	0	0,00%
2/6/2020	1:50	14	0	0	0	39,263616	0	31,369344	0	0	0	0,00%	0	0,00%
2/6/2020	1:55	14	0	0	0	39,263616	0	31,369344	0	0	0	0,00%	0	0,00%
2/6/2020	2:00	15	0	0	0	39,13056	0	31,26304	0	0	0	0,00%	0	0,00%
2/6/2020	2:05	15	0	0	0	39,13056	0	31,26304	0	0	0	0,00%	0	0,00%
2/6/2020	2:10	14	0	0	0	39,263616	0	31,369344	0	0	0	0,00%	0	0,00%
2/6/2020	2:15	14	0	0	0	39,263616	0	31,369344	0	0	0	0,00%	0	0,00%
2/6/2020	2:20	14	0	0	0	39,263616	0	31,369344	0	0	0	0,00%	0	0,00%
2/6/2020	2:25	14	0	0	0	39,263616	0	31,369344	0	0	0	0,00%	0	0,00%
2/6/2020	2:30	14	0	0	0	39,263616	0	31,369344	0	0	0	0,00%	0	0,00%
2/6/2020	2:35	14	0	0	0	39,263616	0	31,369344	0	0	0	0,00%	0	0,00%
2/6/2020	2:40	14	0	0	0	39,263616	0	31,369344	0	0	0	0,00%	0	0,00%
2/6/2020	2:45	14	0	0	0	39,263616	0	31,369344	0	0	0	0,00%	0	0,00%
2/6/2020	2:50	14	0	0	0	39,263616	0	31,369344	0	0	0	0,00%	0	0,00%
2/6/2020	2:55	14	0	0	0	39,263616	0	31,369344	0	0	0	0,00%	0	0,00%
2/6/2020	3:00	14	0	0	0	39,263616	0	31,369344	0	0	0	0,00%	0	0,00%
2/6/2020	3:05	13	0	0	0	39,396672	0	31,475648	0	0	0	0,00%	0	0,00%
2/6/2020	3:10	13	0	0	0	39,396672	0	31,475648	0	0	0	0,00%	0	0,00%
2/6/2020	3:15	13	0	0	0	39,396672	0	31,475648	0	0	0	0,00%	0	0,00%
2/6/2020	3:20	13	0	0	0	39,396672	0	31,475648	0	0	0	0,00%	0	0,00%
2/6/2020	3:25	13	0	0	0	39,396672	0	31,475648	0	0	0	0,00%	0	0,00%
2/6/2020	3:30	12	0	0	0	39,529728	0	31,581952	0	0	0	0,00%	0	0,00%
2/6/2020	3:35	12	0	0	0	39,529728	0	31,581952	0	0	0	0,00%	0	0,00%
2/6/2020	3:40	12	0	0	0	39,529728	0	31,581952	0	0	0	0,00%	0	0,00%
2/6/2020	3:45	12	0	0	0	39,529728	0	31,581952	0	0	0	0,00%	0	0,00%
2/6/2020	3:50	12	0	0	0	39,529728	0	31,581952	0	0	0	0,00%	0	0,00%
2/6/2020	3:55	13	0	0	0	39,396672	0	31,475648	0	0	0	0,00%	0	0,00%
2/6/2020	4:00	13	0	0	0	39,396672	0	31,475648	0	0	0	0,00%	0	0,00%
2/6/2020	4:05	13	0	0	0	39,396672	0	31,475648	0	0	0	0,00%	0	0,00%
2/6/2020	4:10	13	0	0	0	39,396672	0	31,475648	0	0	0	0,00%	0	0,00%
2/6/2020	4:15	13	0	0	0	39,396672	0	31,475648	0	0	0	0,00%	0	0,00%
2/6/2020	4:20	13	0	0	0	39,396672	0	31,475648	0	0	0	0,00%	0	0,00%
2/6/2020	4:25	12	0	0	0	39,529728	0	31,581952	0	0	0	0,00%	0	0,00%
2/6/2020	4:30	12	0	0	0	39,529728	0	31,581952	0	0	0	0,00%	0	0,00%
2/6/2020	4:35	12	0	0	0	39,529728	0	31,581952	0	0	0	0,00%	0	0,00%
2/6/2020	4:40	12	0	0	0	39,529728	0	31,581952	0	0	0	0,00%	0	0,00%
2/6/2020	4:45	12	0	0	0	39,529728	0	31,581952	0	0	0	0,00%	0	0,00%
2/6/2020	4:50	12	0	0	0	39,529728	0	31,581952	0	0	0	0,00%	0	0,00%
2/6/2020	4:55	12	0	0	0	39,529728	0	31,581952	0	0	0	0,00%	0	0,00%
2/6/2020	5:00	12	0	0	0	39,529728	0	31,581952	0	0	0	0,00%	0	0,00%
2/6/2020	5:05	12	0	0	0	39,529728	0	31,581952	0	0	0	0,00%	0	0,00%
2/6/2020	5:10	12	0	0	0	39,529728	0	31,581952	0	0	0	0,00%	0	0,00%
2/6/2020	5:15	12	0	0	0	39,529728	0	31,581952	0	0	0	0,00%	0	0,00%
2/6/2020	5:20	12	0	0	0	39,529728	0	31,581952	0	0	0	0,00%	0	0,00%
2/6/2020	5:25	12	0	0	0	39,529728	0	31,581952	0	0	0	0,00%	0	0,00%
2/6/2020	5:30	12	0	0	0	39,529728	0	31,581952	0	0	0	0,00%	0	0,00%
2/6/2020	5:35	12	0	0	0	39,529728	0	31,581952	0	0	0	0,00%	0	0,00%
2/6/2020	5:40	12	0	0	0	39,529728	0	31,581952	0	0	0	0,00%	0	0,00%
2/6/2020	5:45	12	0	0	0	39,529728	0	31,581952	0	0	0	0,00%	0	0,00%
2/6/2020	5:50	12	0	0	0	39,529728	0	31,581952	0	0	0	0,00%	0	0,00%
2/6/2020	5:55	12	0	0	0	39,529728	0	31,581952	0	0	0	0,00%	0	0,00%
2/6/2020	6:00	12	0	0	0	39,529728	0	31,581952	0	0	0	0,00%	0	0,00%
2/6/2020	6:05	12	0	0	0	39,529728	0	31,581952	0	0	0	0,00%	0	0,00%
2/6/2020	6:10	12	0	0	0	39,529728	0	31,581952	0	0	0	0,00%	0	0,00%
2/6/2020	6:15	12	0	0	0	39,529728	0	31,581952	0	0	0	0,00%	0	0,00%
2/6/2020	6:20	12	0	0	0	39,529728	0	31,581952	0	0	0	0,00%	0	0,00%
2/6/2020	6:25	12	0	0	0	39,529728	0	31,581952	0	0	0	0,00%	0	0,00%
2/6/2020	6:30	12	0	0	0	39,529728	0	31,581952	0	0	0	0,00%	0	0,00%
2/6/2020	6:35	12	0	0	0	39,529728	0	31,581952	0	0	0	0,00%	0	0,00%
2/6/2020	6:40	12	0	0	0	39,529728	0	31,581952	0	0	0	0,00%	0	0,00%
2/6/2020	6:45	12	0	0	0	39,529728	0	31,581952	0	0	0	0,00%	0	0,00%
2/6/2020	6:50	12	0	0	0	39,529728	0	31,581952	0	0	0	0,00%	0	0,00%
2/6/2020	6:55	12	0	0	0	39,529728	0	31,581952	0	0	0	0,00%	0	0,00%
2/6/2020	7:00	12	0	0	0	39,529728	0	31,581952	0	0	0	0,00%	0	0,00%
2/6/2020	7:05	12	0	0	0	39,529728	0	31,581952	0	0	0	0,00%	0	0,00%
2/6/2020	7:10	12	0	0	0	39,529728	0	31,581952	0	0	0	0,00%	0	0,00%
2/6/2020	7:15	12	0	0	0	39,529728	0	31,581952	0	0	1,69	0,00%	1,646398	0,00%
2/6/2020	7:20	12	0	0	0	39,529728	0	31,581952	0	0	12,02	0,00%	11,709884	0,00%
2/6/2020	7:25	12	0	0	0	39,529728	0	31,581952	0	0	22,91	0,00%	22,318922	0,00%
2/6/2020	7:30	12	0	0	0	39,529728	0	31,581952	0	0	25,64	0,00%	24,978488	0,00%
2/6/2020	7:35	13	0	0	0	39,396672	0	31,475648	0	0	39,01	0,00%	38,003542	0,00%
2/6/2020	7:40	13	0	0	0	39,396672	0	31,475648	0	0	48,11	0,00%	46,868762	0,00%
2/6/2020	7:45	13	0	0	0	39,396672	0	31,475648	0	0	64,349997	0,00%	62,68976708	0,00%
2/6/2020	7:50	13	22,5	0,196875	0,104475	39,396672	0,186075	31,475648	5,856831202	50,60302158	76,720002	51,61%	74,74062595	147,70%
2/6/2020	7:55	14	30	0,2625	0,1778	39,263616	0,2481	31,369344	7,782734246	67,24282389	86,069999	28,00%	83,84939303	124,70%
2/6/2020	8:00	14	36,25	0,3171875	0,2324875	39,263616	0,2997875	31,369344	9,404137214	81,25174553	98,279999	20,96%	95,74437503	117,84%
2/6/2020	8:05	15	41,25	0,3609375	0,2839375	39,13056	0,3411375	31,26304	10,66499531	92,14555946	111,639999	21,16%	108,759687	118,03%
2/6/2020	8:10	15	48,75	0,4265625	0,3495625	39,13056	0,4031625	31,26304	12,60408536	108,8992975	121,989997	12,02%	118,8426551	109,13%
2/6/2020	8:15	16	55	0,48125	0,41195	38,997504	0,45485	31,156736	14,17164137	122,4429814	133,539999	9,06%	130,094667	106,25%
2/6/2020	8:20	16	60	0,525	0,4557	38,997504	0,4962	31,156736	15,4599724	133,5741616	141,680001	6,07%	138,024657	103,33%
2/6/2020	8:25	16	66,25	0,5796875	0,5103875	38,997504	0,5478875	31,156736	17,0703862	147,4881367	155,980004	5,76%	151,9557199	103,03%
2/6/2020	8:30	17	71,25	0,6234375	0,5618375	38,864448	0,5892375	31,050432	18,29607893	158,0781219	172,130001	8,89%	167,689047	106,08%
2/6/2020	8:35	17	77,5	0,678125	0,616525	38,864448	0,640925	31,050432	19,90099813	171,9446238	183,140003	6,51%	178,4149909	103,76%
2/6/2020	8:40	17	83,75	0,7328125	0,6712125	38,864448	0,6926125	31,050432	21,50591733	185,8111258	198,260003	6,70%	193,1448949	103,95%
2/6/2020	8:45	18	90	0,7875	0,7336	38,731392	0,7443	30,944128	23,03171447	198,994013	216,279998	8,69%	210,6999741	105,88%
2/6/2020	8:50	18	95	0,83125	0,77735	38,731392	0,78565	30,944128	24,31125416	210,049236	240,130001	14,32%	233,934647	111,37%
2/6/2020	8:55	19	96,25	0,8421875	0,7959875	38,598336	0,7959875	30,837824	24,54652243	212,0819538	252,119998	18,88%	245,6153021	115,81%
2/6/2020	9:00	19	95	0,83125	0,78505	38,598336	0,78565	30,837824	24,22773643	209,3276427	250,79	19,81%	244,319618	116,72%
2/6/2020	9:05	20	93,75	0,8203125	0,7818125	38,46528	0,7753125	30,73152	23,8265316	205,861233	256,779998	24,73%	250,1550741	121,52%
2/6/2020	9:10	21	83,75	0,7328125	0,7020125	38,332224	0,6926125	30,625216	21,21140742	183,2665601	326,229996	78,01%	317,8132621	173,42%
2/6/2020	9:15	22	95	0,83125	0,80815	38,199168	0,78565	30,518912	23,97718321	207,162863	334,19001	61,32%	325,5679077	157,16%
2/6/2020	9:20	23	111,25	0,9734375	0,9580375	38,066112	0,9200375	30,412608	27,98073983	241,7535922	381,310006	57,73%	371,4722078	153,66%
2/6/2020	9:25	24	148,75	1,3015625	1,2938625	37,933056	1,2301625	30,306304	37,28167869	322,1137039	446,650001	38,66%	435,126431	135,08%
2/6/2020	9:30	26	181,25	1,5859375	1,5936375	37,666944	1,4989375	30,093696	45,10856945	389,73804	486,51001	24,83%	473,9580517	121,61%
2/6/2020	9:35	28	237,5	2,078125	2,101225	37,400832	1,964125	29,881088	58,69019197	507,0832586	540,539993	6,60%	526,5940612	103,85%
2/6/2020	9:40	29	265	2,31875	2,34955	37,267776	2,19155	29,774784	65,25292788	563,7852968	553,559998	-1,81%	539,2781501	95,65%
2/6/2020	9:45	31	292,5	2,559375	2,605575	37,001664	2,418975	29,562176	71,51016469	617,8478229	565,089996	-8,54%	550,5106741	89,10%
2/6/2020	9:50	31	296,25	2,5921875	2,6383875	37,001664	2,4499875	29,562176	72,42696167	625,7689489	566,040016	-9,54%	551,4361836	88,12%
2/6/2020	9:55	33	341,25	2,9859375	3,0475375	36,735552	2,8221375	29,349568	82,82851646	715,6383822	636,520005	-11,06%	620,0977889	86,65%
2/6/2020	10:00	34	355	3,10625	3,17555	36,602496	2,93585	29,243264	85,85383661	741,7771483	653,890013	-11,85%	637,0196507	85,88%
2/6/2020	10:05	35	355	3,10625	3,18325	36,46944	2,93585	29,13696	85,54174402	739,0806683	652,690003	-11,69%	635,8506009	86,03%
2/6/2020	10:10	34	326,25	2,8546875	2,9239875	36,602496	2,6980875	29,243264	78,90088506	681,7036469	595,589981	-12,63%	580,2237595	85,11%
2/6/2020	10:15	34	362,5	3,171875	3,241175	36,602496	2,997875	29,243264	87,66765006	757,4484966	665,190002	-12,18%	648,0280999	85,55%
2/6/2020	10:20	35	416,25	3,6421875	3,7191875	36,46944	3,4423875	29,13696	100,3007069	866,5981075	747	-13,80%	727,7274	83,98%
2/6/2020	10:25	36	418,75	3,6640625	3,7487625	36,336384	3,4630625	29,030656	100,5349761	868,6221939	742,589997	-14,51%	723,4311751	83,28%
2/6/2020	10:30	36	391,25	3,4234375	3,5081375	36,336384	3,2356375	29,030656	93,9326792	811,5783483	706,550002	-12,94%	688,3210119	84,81%
2/6/2020	10:35	36	368,75	3,2265625	3,3112625	36,336384	3,0495625	29,030656	88,53079989	764,906111	670,319976	-12,37%	653,0257206	85,37%
2/6/2020	10:40	36	411,25	3,5984375	3,6831375	36,336384	3,4010375	29,030656	98,73434971	853,0647815	745,330002	-12,63%	726,1004879	85,12%
2/6/2020	10:45	36	435	3,80625	3,89095	36,336384	3,59745	29,030656	104,4363334	902,3299208	780,540009	-13,50%	760,4020768	84,27%
2/6/2020	10:50	38	422,5	3,696875	3,796975	36,070272	3,494075	28,818048	100,6924211	869,982518	756,540008	-13,04%	737,0212758	84,72%
2/6/2020	10:55	38	432,5	3,784375	3,884475	36,070272	3,576775	28,818048	103,0756736	890,5738202	777,720016	-12,67%	757,6548396	85,07%
2/6/2020	11:00	38	486,25	4,2546875	4,3547875	36,070272	4,0212875	28,818048	115,8856562	1001,25207	864,089996	-13,70%	841,7964741	84,07%
2/6/2020	11:05	39	523,75	4,5828125	4,6906125	35,937216	4,3314125	28,711744	124,3624069	1074,491195	914,709977	-14,87%	891,1104596	82,93%
2/6/2020	11:10	41	515	4,50625	4,62945	35,671104	4,25905	28,499136	121,3792452	1048,716678	911,569993	-13,08%	888,0514872	84,68%
2/6/2020	11:15	41	493,75	4,3203125	4,4435125	35,671104	4,0833125	28,499136	116,3708783	1005,444388	874,240006	-13,05%	851,6846138	84,71%
2/6/2020	11:20	41	508,75	4,4515625	4,5747625	35,671104	4,2073625	28,499136	119,9061961	1035,989534	902,419999	-12,89%	879,137563	84,86%
2/6/2020	11:25	41	502,5	4,396875	4,520075	35,671104	4,155675	28,499136	118,433147	1023,26239	892,820007	-12,75%	869,7852508	85,00%
2/6/2020	11:30	41	525	4,59375	4,71695	35,671104	4,34175	28,499136	123,7361237	1069,080109	925,789993	-13,40%	901,9046112	84,36%
2/6/2020	11:35	42	593,75	5,1953125	5,3262125	35,538048	4,9103125	28,392832	139,4176779	1204,568737	1029,289993	-14,55%	1002,734311	83,24%
2/6/2020	11:40	41	516,25	4,5171875	4,6403875	35,671104	4,2693875	28,499136	121,673855	1051,262107	906,559997	-13,76%	883,1707491	84,01%
2/6/2020	11:45	41	556,25	4,8671875	4,9903875	35,671104	4,6001875	28,499136	131,1013692	1132,71583	968,940003	-14,46%	943,9413509	83,33%
2/6/2020	11:50	41	568,75	4,9765625	5,0997625	35,671104	4,7035625	28,499136	134,0474674	1158,170118	772,52002	-33,30%	752,5890035	64,98%
2/6/2020	11:55	41	552,5	4,834375	4,957575	35,671104	4,569175	28,499136	130,2175397	1125,079543	956,169998	-15,01%	931,5008121	82,79%
2/6/2020	12:00	42	588,75	5,1515625	5,2824625	35,538048	4,8689625	28,392832	138,2436343	1194,425	1022,919982	-14,36%	996,5286465	83,43%
2/6/2020	12:05	42	658,75	5,7640625	5,8949625	35,538048	5,4478625	28,392832	154,6802447	1336,437314	1133,090027	-15,22%	1103,856304	82,60%
2/6/2020	12:10	44	666,25	5,8296875	5,9759875	35,271936	5,5098875	28,180224	155,269864	1341,531625	1165,78003	-13,10%	1135,702905	84,66%
2/6/2020	12:15	45	683,75	5,9828125	6,1368125	35,13888	5,6546125	28,07392	158,747139	1371,575281	1180,48999	-13,93%	1150,033348	83,85%
2/6/2020	12:20	45	715	6,25625	6,41025	35,13888	5,91305	28,07392	166,0024927	1434,261537	1122,769989	-21,72%	1093,802523	76,26%
2/6/2020	12:25	44	603,75	5,2828125	5,4291125	35,271936	4,9930125	28,180224	140,7042107	1215,68438	1034,270004	-14,92%	1007,585838	82,88%
2/6/2020	12:30	44	728,75	6,3765625	6,5228625	35,271936	6,0267625	28,180224	169,8355172	1467,378869	1234,209961	-15,89%	1202,367344	81,94%
2/6/2020	12:35	44	478,75	4,1890625	4,3353625	35,271936	3,9592625	28,180224	111,5729041	963,9898916	888,309998	-7,85%	865,3916001	89,77%
2/6/2020	12:40	44	826,25	7,2296875	7,3759875	35,271936	6,8330875	28,180224	192,5579364	1663,70057	1391,980011	-16,33%	1356,066927	81,51%
2/6/2020	12:45	46	666,25	5,8296875	5,9913875	35,005824	5,5098875	27,967616	154,0984178	1331,41033	905,970001	-31,95%	882,595975	66,29%
