SETEMBRE 2020															
Dia	Hora	Temperatura modul	Irradiación (W/m2)	Isc en el W/m2	Isc temperatura	Voc temp.	Imp temp	Vmp temp	P unitaria temp (W)	Potencia parque calculada con temperatura kW	Potencia parque calculada con temperatura kW con degradación placas	Potencia instantanea inversors kW	Diferencia inversors vs Pcalculada	Potencia instanea a comptador con coefciente entre inversor y contador de la planta	PR  %
28/09/2020	3:15	15,983	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
28/09/2020	3:20	16,25	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
28/09/2020	3:25	16,833	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
28/09/2020	3:30	15,867	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
28/09/2020	3:35	16,51	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
28/09/2020	3:40	16,5	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
28/09/2020	3:45	15,867	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
28/09/2020	3:50	15,23	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
28/09/2020	3:55	14,483	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
28/09/2020	4:00	15,017	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
28/09/2020	4:05	15,85	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
28/09/2020	4:10	15,333	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
28/09/2020	4:15	15,983	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
28/09/2020	4:20	15,73	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
28/09/2020	4:25	15,433	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
28/09/2020	4:30	16,2	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
28/09/2020	4:35	16,25	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
28/09/2020	4:40	16,833	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
28/09/2020	4:45	15,767	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
28/09/2020	4:50	14,99	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
28/09/2020	4:55	14,8	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
28/09/2020	5:00	14,483	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
28/09/2020	5:05	14,45	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
28/09/2020	5:10	14,9	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
28/09/2020	5:15	15,767	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
28/09/2020	5:20	15,35	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
28/09/2020	5:25	14,15	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
28/09/2020	5:30	14,033	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
28/09/2020	5:35	14,03	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
28/09/2020	5:40	13,483	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
28/09/2020	5:45	13,5	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
28/09/2020	5:50	13,67	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
28/09/2020	5:55	15,217	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
28/09/2020	6:00	15,533	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
28/09/2020	6:05	15,09	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
28/09/2020	6:10	14,917	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
28/09/2020	6:15	15,317	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
28/09/2020	6:20	15,21	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
28/09/2020	6:25	14,583	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
28/09/2020	6:30	15	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
28/09/2020	6:35	14,95	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
28/09/2020	6:40	14,467	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
28/09/2020	6:45	15,333	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
28/09/2020	6:50	15,883	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
28/09/2020	6:55	15,23	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
28/09/2020	7:00	16,3	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
28/09/2020	7:05	15,65	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
28/09/2020	7:10	15,35	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
28/09/2020	7:15	15,233	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
28/09/2020	7:20	15,983	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
28/09/2020	7:25	15,21	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
28/09/2020	7:30	14,583	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
28/09/2020	7:35	14,583	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
28/09/2020	7:40	14,83	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
28/09/2020	7:45	14,35	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
28/09/2020	7:50	14,367	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
28/09/2020	7:55	15,35	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
28/09/2020	8:00	15,1	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
28/09/2020	8:05	15,117	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
28/09/2020	8:10	15,09	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
28/09/2020	8:15	15,117	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
28/09/2020	8:20	13,6	0	0	0	0	0	0	0	0	0	1,6414	0,00%	1,57754954	0,00%
28/09/2020	8:25	11,21	0	0	0	0	0	0	0	0	0	6,9671	0,00%	6,69607981	0,00%
28/09/2020	8:30	10,517	6,405196078	0,06084936274	-0,007946312259	48,1698084	-0,007586637073	39,18368363	-0,2972723868	-1,450094703	-1,413842335	12,8654	-1009,96%	12,36493594	-874,56%
28/09/2020	8:35	12,85	24,82029412	0,2357927941	0,1780802941	47,8363565	0,1700198177	38,9124375	6,615885529	32,27228961	31,46548237	20,2034	-35,79%	19,41748774	61,71%
28/09/2020	8:40	13,77	31,70588235	0,3012058823	0,2478633823	47,7048793	0,2366443029	38,8054875	9,183097539	44,79514979	43,67527105	30,0921	-31,10%	28,92151731	66,22%
28/09/2020	8:45	14,55	42,43460784	0,4031287745	0,3534912745	47,5934095	0,3374911431	38,7148125	13,06590633	63,73549106	62,14210378	41,6691	-32,95%	40,04817201	64,45%
28/09/2020	8:50	14,25	56,04578431	0,5324349509	0,4813724509	47,6362825	0,4595840137	38,7496875	17,80873691	86,87101865	84,69924318	55,8549	-34,06%	53,68214439	63,38%
28/09/2020	8:55	14,19	72,05882353	0,6845588235	0,6332113235	47,6448571	0,6045501794	38,7566625	23,43034727	114,293234	111,4359031	73,9067	-33,68%	71,03172937	63,74%
28/09/2020	9:00	12,65	86,47058824	0,8214705883	0,7628080883	47,8649385	0,7282809853	38,9356875	28,35612086	138,3211575	134,8631286	94,2491	-30,11%	90,58281001	67,17%
28/09/2020	9:05	14,367	107,287549	1,019231716	0,9687235405	47,6196049	0,9248760539	38,73612113	35,82611085	174,7597687	170,3907745	116,9917	-31,34%	112,4407229	65,99%
28/09/2020	9:10	14,43	127,7843137	1,21395098	1,16374348	47,6105587	1,111068775	38,7287625	43,03031872	209,9018947	204,6543473	143,2567	-30,00%	137,6840144	67,28%
28/09/2020	9:15	15,217	146,5196078	1,391936274	1,345465599	47,4981314	1,284565577	38,63730863	49,63215666	242,1056602	236,0530187	172,5777	-26,89%	165,8644275	70,27%
28/09/2020	9:20	16,733	167,3365686	1,589697402	1,550430577	47,2813941	1,480253193	38,46100388	56,93202378	277,714412	270,7715517	202,6575	-25,16%	194,7741233	71,93%
28/09/2020	9:25	16,65	187,3529412	1,779852941	1,740190441	47,2932985	1,661423927	38,4706875	63,91612069	311,7828367	303,9882658	234,233	-22,95%	225,1213363	74,06%
28/09/2020	9:30	16,183	208,169902	1,977614069	1,935734744	47,3599946	1,848117277	38,52494138	71,19860974	347,3068183	338,6241478	267,1614	-21,10%	256,7688215	75,83%
28/09/2020	9:35	18,75	234,6242157	2,228930049	2,199242549	46,9931875	2,099697886	38,2265625	80,26423249	391,5289261	381,7407029	300,0083	-21,41%	288,3379771	75,53%
28/09/2020	9:40	17,13	258,5490196	2,456215686	2,418833186	47,2247017	2,309349158	38,4148875	88,71338809	432,7439071	421,9253094	333,6829	-20,91%	320,7026352	76,01%
28/09/2020	9:45	18,233	279,5261765	2,655498677	2,623356852	47,0670291	2,504615436	38,28662888	95,89328169	467,7674281	456,0732424	368,8567	-19,12%	354,5081744	77,73%
28/09/2020	9:50	18,45	305,1470588	2,898897059	2,867784559	47,0360605	2,737979573	38,2614375	104,7590343	511,0145694	498,2392052	403,3927	-19,04%	387,700724	77,81%
28/09/2020	9:55	21,03	325,8039216	3,095137255	3,076279755	46,6673527	2,937037619	37,9615125	111,4943903	543,8696358	530,2728949	438,9871	-17,21%	421,9105018	79,56%
28/09/2020	10:00	21,45	345,9803922	3,286813726	3,269951226	46,6073305	3,121942907	37,9126875	118,3612458	577,3661572	562,9320033	473,7119	-15,85%	455,2845071	80,88%
28/09/2020	10:05	24,35	376,4051961	3,575849363	3,572761863	46,1928915	3,411047379	37,5755625	128,172024	625,2231329	609,5925546	507,2429	-16,79%	487,5111512	79,97%
28/09/2020	10:10	22,75	401,2254902	3,811642157	3,800954657	46,4215475	3,628911446	37,7615625	137,0333664	668,4487612	651,7375422	541,7791	-16,87%	520,703893	79,89%
28/09/2020	10:15	26,57	423,8039216	4,026137255	4,033594755	45,8756313	3,851021519	37,3174875	143,7104474	701,0195624	683,4940733	575,5591	-15,79%	553,169851	80,93%
28/09/2020	10:20	27,567	445,2614706	4,229983971	4,242175796	45,7331929	4,050161523	37,20162113	150,6725745	734,9808183	716,6062978	608,136	-15,14%	584,4795096	81,56%
28/09/2020	10:25	25,633	467,6797059	4,442957206	4,445965381	46,0094951	4,244726948	37,42637888	158,864759	774,9422943	755,5687369	639,4791	-15,36%	614,603363	81,34%
28/09/2020	10:30	28,35	486,3137255	4,619980392	4,635892892	45,6212515	4,42605774	37,1105625	164,2534924	801,2285359	781,1978225	671,6491	-14,02%	645,52195	82,63%
28/09/2020	10:35	28,95	508,6110784	4,831805245	4,850567745	45,5355055	4,631015731	37,0408125	171,5365854	836,7554635	815,8365769	701,0963	-14,06%	673,8236539	82,59%
28/09/2020	10:40	29,083	531,830098	5,052385931	5,071781606	45,5164556	4,842216754	37,02531638	179,2846073	874,5503143	852,6865565	732,2896	-14,12%	703,8035346	82,54%
28/09/2020	10:45	29,65	552,6470588	5,250147059	5,272234559	45,4354685	5,033596573	36,9594375	186,038898	907,4977442	884,8103006	762,5634	-13,82%	732,8996837	82,83%
28/09/2020	10:50	32,167	573,4640196	5,447908186	5,481950011	45,0758069	5,233819642	36,66687113	191,9077903	936,1262012	912,7230461	792,6558	-13,15%	761,8214894	83,47%
28/09/2020	10:55	31,967	596,6830392	5,668488872	5,701580697	45,1043889	5,44350915	36,69012113	199,7230101	974,2488431	949,892622	822,4146	-13,42%	790,4226721	83,21%
28/09/2020	11:00	31,71	614,1372549	5,834303922	5,866176422	45,1410739	5,600654752	36,7199625	205,6558325	1003,189151	978,109422	852,3687	-12,86%	819,2115576	83,75%
28/09/2020	11:05	33,15	633,5130392	6,018373872	6,057086372	44,9352835	5,782923516	36,5525625	211,3806732	1031,114924	1005,337051	880,9837	-12,37%	846,7134341	84,22%
28/09/2020	11:10	32,183	653,5294118	6,208529412	6,242650087	45,0734346	5,960088031	36,66494138	218,5262782	1065,971185	1039,321906	907,9224	-12,64%	872,6042186	83,96%
28/09/2020	11:15	31,71	672,745098	6,391078431	6,422950931	45,1410739	6,132227889	36,7199625	225,1751781	1098,404519	1070,944406	933,2746	-12,85%	896,9702181	83,76%
28/09/2020	11:20	34,767	691,160098	6,566020931	6,612412756	44,7042409	6,313114073	36,36462113	229,5740014	1119,861979	1091,865429	956,7084	-12,38%	919,4924432	84,21%
28/09/2020	11:25	32,933	709,5751961	6,740964363	6,778647538	44,9662521	6,471824544	36,57775388	236,7248053	1154,7436	1125,87501	981,4436	-12,83%	943,265444	83,78%
28/09/2020	11:30	32,47	729,4509804	6,929784314	6,965266814	45,0324623	6,649996842	36,6316125	243,6001075	1188,281324	1158,574291	1004,6804	-13,28%	965,5983324	83,34%
28/09/2020	11:35	32,6	745,7026471	7,084175147	7,120275147	45,013884	6,797989009	36,6165	248,9185646	1214,224758	1183,869139	1029,1546	-13,07%	989,1204861	83,55%
28/09/2020	11:40	33,583	765,7189216	7,274329755	7,31510043	44,8733606	6,983995884	36,50219138	254,9311543	1243,554171	1212,465317	1053,1317	-13,14%	1012,164877	83,48%
28/09/2020	11:45	37,37	779,4901961	7,405156863	7,463914363	44,3322033	7,126074029	36,0619875	256,9803925	1253,550355	1222,211596	1075,4378	-12,01%	1033,60327	84,57%
28/09/2020	11:50	34,633	792,1404902	7,525334657	7,571092832	44,7233051	7,228401262	36,38012888	262,9701695	1282,768487	1250,699274	1096,0087	-12,37%	1053,373962	84,22%
28/09/2020	11:55	33,783	808,9542157	7,685065049	7,726785724	44,8447786	7,377047002	36,47894138	269,1068651	1312,703288	1279,885706	1115,825	-12,82%	1072,419408	83,79%
28/09/2020	12:00	34,81	825,6078431	7,843274509	7,889872009	44,6980529	7,532751487	36,3595875	273,8877368	1336,02438	1302,623771	1136,0937	-12,78%	1091,899655	83,82%
28/09/2020	12:05	39,083	836,9771569	7,951282991	8,018178666	44,0873556	7,655250579	35,86281638	274,5388458	1339,20049	1305,720478	1148,5475	-12,04%	1103,869002	84,54%
28/09/2020	12:10	40,783	853,7908824	8,111013383	8,185984058	43,8444086	7,815460569	35,66519138	278,7398969	1359,693217	1325,700887	1160,9746	-12,43%	1115,812688	84,17%
28/09/2020	12:15	43,29	865	8,2175	8,3043775	43,4861761	7,92849515	35,3737875	280,4609026	1368,088283	1333,886076	1175,0309	-11,91%	1129,322198	84,66%
28/09/2020	12:20	44,967	878,6110784	8,346805245	8,44164707	43,2465589	8,059551466	35,17887113	283,5259223	1383,039449	1348,463463	1188,0557	-11,90%	1141,840333	84,68%
28/09/2020	12:25	42,917	890,6208824	8,460898383	8,546002708	43,5395244	8,159183638	35,41718363	288,9753051	1409,621538	1374,381	1202,9404	-12,47%	1156,146018	84,12%
28/09/2020	12:30	41,35	904,3921569	8,591725491	8,669387991	43,7634215	8,276984113	35,5993125	294,654944	1437,326817	1401,393646	1220,4858	-12,91%	1173,008902	83,70%
28/09/2020	12:35	43,217	915,4411765	8,696691177	8,783220502	43,4966514	8,385664205	35,38230863	296,7041589	1447,322887	1411,139815	1233,4262	-12,59%	1185,445921	84,01%
28/09/2020	12:40	44,967	925,0490196	8,787965686	8,882807511	43,2465589	8,480743592	35,17887113	298,3429859	1455,317085	1418,934158	1247,3254	-12,09%	1198,804442	84,49%
28/09/2020	12:45	43,83	938,0196078	8,911186274	9,000628774	43,4090047	8,593231893	35,3110125	303,4357188	1480,159436	1443,15545	1263,0884	-12,48%	1213,954261	84,12%
28/09/2020	12:50	44,083	945,8659804	8,985726814	9,076372489	43,3728056	8,665547208	35,28156638	305,734079	1491,370837	1454,086566	1276,2525	-12,23%	1226,606278	84,36%
28/09/2020	12:55	43,233	956,2745098	9,084607843	9,171216018	43,4942791	8,756097819	35,38037888	309,7940583	1511,175416	1473,396031	1286,2696	-12,70%	1236,233713	83,90%
28/09/2020	13:00	43,15	971,4869608	9,229126128	9,315338628	43,5061835	8,893696984	35,3900625	314,7484921	1535,343145	1496,959566	1298,7601	-13,24%	1248,238332	83,38%
28/09/2020	13:05	44,33	981,3333333	9,322666666	9,414484166	43,3375497	8,988354883	35,2528875	316,8654635	1545,669731	1507,027988	1309,6154	-13,10%	1258,671361	83,52%
28/09/2020	13:10	47	989,1993137	9,39739348	9,50189348	42,95598	9,071807775	34,9425	316,9916432	1546,285235	1507,628105	1316,1284	-12,70%	1264,931005	83,90%
28/09/2020	13:15	47,633	998,0065686	9,481062402	9,588570577	42,8654751	9,154561593	34,86887888	319,2092993	1557,102962	1518,175388	1322,4987	-12,89%	1271,053501	83,72%
28/09/2020	13:20	45,35	1000,568628	9,505401966	9,602064466	43,1917815	9,167444706	35,1343125	322,0918671	1571,164128	1531,885025	1330,8838	-13,12%	1279,11242	83,50%
28/09/2020	13:25	45,483	1007,614412	9,572336914	9,669632589	43,1727316	9,231954482	35,11881638	324,2153142	1581,522303	1541,984245	1337,7046	-13,25%	1285,667891	83,38%
28/09/2020	13:30	48,5	1016,421569	9,656004906	9,767629906	42,741615	9,325516131	34,768125	324,2307105	1581,597406	1542,057471	1340,8374	-13,05%	1288,678825	83,57%
28/09/2020	13:35	50,91	1020,745098	9,697078431	9,820150931	42,3972019	9,375659889	34,4879625	323,3474067	1577,28865	1537,856433	1343,9083	-12,61%	1291,630267	83,99%
28/09/2020	13:40	49,783	1024,428137	9,732067302	9,849787977	42,5582186	9,403955468	34,61894138	325,554983	1588,057207	1548,355777	1351,5716	-12,71%	1298,995465	83,90%
28/09/2020	13:45	48,383	1030,032647	9,785310147	9,896380822	42,7582926	9,448439374	34,78169138	328,6327023	1603,070322	1562,993564	1358,2233	-13,10%	1305,388414	83,52%
28/09/2020	13:50	48,43	1034,196078	9,824862741	9,936155241	42,7516187	9,486413477	34,7762625	329,9020053	1609,261982	1569,030432	1362,2015	-13,18%	1309,211862	83,44%
28/09/2020	13:55	47,4	1036,437941	9,84616044	9,95256044	42,898816	9,502076125	34,896	331,5844485	1617,46894	1577,032216	1364,2533	-13,49%	1311,183847	83,14%
28/09/2020	14:00	49,333	1039,64049	9,876584655	9,99216783	42,6225281	9,53989076	34,67125388	330,7599745	1613,447155	1573,110977	1364,7242	-13,25%	1311,636429	83,38%
28/09/2020	14:05	49,09	1044,764706	9,925264707	10,03969221	42,6572981	9,585264033	34,6995375	332,6042288	1622,443428	1581,882342	1363,6246	-13,80%	1310,579603	82,85%
28/09/2020	14:10	50,75	1046,045784	9,937434948	10,05974745	42,4200675	9,604411511	34,5065625	331,4152261	1616,643473	1576,227386	1362,8	-13,54%	1309,78708	83,10%
28/09/2020	14:15	51,267	1046,846373	9,945040544	10,06980737	42,3462259	9,614016088	34,44649613	331,1691679	1615,443201	1575,057121	1366,3179	-13,25%	1313,168134	83,37%
28/09/2020	14:20	54,11	1045,72549	9,934392155	10,07266466	41,9398899	9,616744044	34,1159625	328,0844792	1600,396089	1560,386187	1364,3771	-12,56%	1311,302831	84,04%
28/09/2020	14:25	53,95	1047,647059	9,952647061	10,09015956	41,9627555	9,633447075	34,1345625	328,8335013	1604,049819	1563,948574	1361,9079	-12,92%	1308,929683	83,69%
28/09/2020	14:30	53,65	1045,245098	9,929828431	10,06591593	42,0056285	9,610300789	34,1694375	328,3785722	1601,830675	1561,784908	1360,7964	-12,87%	1307,86142	83,74%
28/09/2020	14:35	52,97	1043,803922	9,916137259	10,04899476	42,1028073	9,594145523	34,2484875	328,584973	1602,837498	1562,766561	1358,5837	-13,07%	1305,734794	83,55%
28/09/2020	14:40	52,55	1039,64049	9,876584655	10,00744716	42,1628295	9,554478494	34,2973125	327,6929347	1598,486135	1558,523982	1350,3271	-13,36%	1297,799376	83,27%
28/09/2020	14:45	55,017	1041,241863	9,891797699	10,03437702	41,8103134	9,580189432	34,01055863	325,8275943	1589,387005	1549,65233	1348,6342	-12,97%	1296,17233	83,64%
28/09/2020	14:50	53,73	1035,156863	9,833990199	9,970457699	41,9941957	9,519163297	34,1601375	325,1759271	1586,208173	1546,552968	1346,7417	-12,92%	1294,353448	83,69%
28/09/2020	14:55	52,567	1032,434608	9,808128776	9,939070601	42,1604429	9,489196879	34,29537113	325,4355286	1587,474509	1547,787646	1343,1188	-13,22%	1290,871479	83,40%
28/09/2020	15:00	52,783	1023,627451	9,724460785	9,85643146	42,1294886	9,410298246	34,27019138	322,4927218	1573,119497	1533,791509	1340,4163	-12,61%	1288,274106	83,99%
28/09/2020	15:05	50,51	1016,901961	9,66056863	9,78174113	42,4543659	9,338988636	34,5344625	322,5169528	1573,237696	1533,906754	1333,8863	-13,04%	1281,998123	83,58%
28/09/2020	15:10	50,317	1013,218922	9,625579759	9,745834084	42,4819904	9,304706857	34,55693363	321,5421373	1568,482546	1529,270482	1333,2267	-12,82%	1281,364181	83,79%
28/09/2020	15:15	51,4	1006,813726	9,564730397	9,690130397	42,327176	9,251524495	34,431	318,5392399	1553,834412	1514,988552	1322,6138	-12,70%	1271,164123	83,91%
28/09/2020	15:20	53,87	1002,490196	9,523656862	9,660789362	41,9741883	9,223511528	34,1438625	314,9263094	1536,210537	1497,805274	1317,5704	-12,03%	1266,316911	84,54%
28/09/2020	15:25	49,683	996,4051961	9,465849363	9,583095038	42,5725096	9,149333894	34,63056638	316,8466147	1545,577787	1506,938342	1313,8808	-12,81%	1262,770837	83,80%
28/09/2020	15:30	50,75	989,1993137	9,39739348	9,51970598	42,4200675	9,088814025	34,5065625	313,6237292	1529,856551	1491,610137	1302,045	-12,71%	1251,39545	83,90%
28/09/2020	15:35	51,55	980,372549	9,313539216	9,439651716	42,3057395	9,012383269	34,4135625	310,1482149	1512,902992	1475,080418	1291,2925	-12,46%	1241,061222	84,14%
28/09/2020	15:40	50,55	970,7026471	9,221675147	9,343037647	42,4486495	8,920142259	34,5298125	308,0108397	1502,476876	1464,914954	1287,5988	-12,10%	1237,511207	84,48%
28/09/2020	15:45	48,383	955,4738235	9,077001323	9,188071998	42,7582926	8,772190845	34,78169138	305,1116346	1488,334554	1451,12619	1274,2592	-12,19%	1224,690517	84,40%
28/09/2020	15:50	47,69	944,745098	8,975078431	9,082855931	42,8573721	8,671737189	34,8622875	302,316595	1474,70035	1437,832842	1263,5746	-12,12%	1214,421548	84,46%
28/09/2020	15:55	47,317	931,4542157	8,848815049	8,954819374	42,9107204	8,549495971	34,90568363	298,4260015	1455,722035	1419,328984	1246,1158	-12,20%	1197,641895	84,38%
28/09/2020	16:00	49,883	912,2385294	8,666266029	8,784461704	42,5439276	8,386849227	34,60731638	290,2463446	1415,821669	1380,426127	1225,2746	-11,24%	1177,611418	85,31%
28/09/2020	16:05	50,63	911,1176471	8,655617647	8,777360147	42,4372167	8,380069109	34,5205125	289,2842804	1411,12872	1375,850502	1224,0855	-11,03%	1176,468574	85,51%
28/09/2020	16:10	50,2	905,0326471	8,597810147	8,717510147	42,498668	8,322928109	34,5705	287,7277862	1403,536141	1368,447738	1214,5041	-11,25%	1167,259891	85,30%
28/09/2020	16:15	49,35	888,2189216	8,438079755	8,553742255	42,6201415	8,166572869	34,6693125	283,1294668	1381,105539	1346,577901	1196,455	-11,15%	1149,912901	85,40%
28/09/2020	16:20	48,833	880,212451	8,362018285	8,47522646	42,6939831	8,091610946	34,72937888	281,0166223	1370,799083	1336,529106	1183,2434	-11,47%	1137,215232	85,09%
28/09/2020	16:25	51,43	852,5098039	8,098843137	8,224385637	42,3228887	7,852123971	34,4275125	270,3290962	1318,665331	1285,698698	1144,94	-10,95%	1100,401834	85,59%
28/09/2020	16:30	46,467	838,5784314	7,966495098	8,068461923	43,0321939	7,703257857	35,00449613	269,6486598	1315,346163	1282,462509	1136,5629	-11,38%	1092,350603	85,18%
28/09/2020	16:35	46,65	763,2843137	7,25120098	7,35403848	43,0059985	7,021171475	34,9831875	245,6229582	1198,14879	1168,19507	1026,5779	-12,12%	986,6440197	84,46%
28/09/2020	16:40	46,01	768,9215686	7,304754902	7,404552402	43,0974609	7,069398977	35,0575875	247,8360732	1208,944365	1178,720756	1052,6925	-10,69%	1011,742762	85,83%
28/09/2020	16:45	47,733	740,8659804	7,038226814	7,146209989	42,8511841	6,822749958	34,85725388	237,8223274	1160,097313	1131,09488	1008,9455	-10,80%	969,6975201	85,73%
28/09/2020	16:50	46,017	728,0392157	6,916372549	7,016201874	43,0965034	6,698626421	35,05680863	234,8324645	1145,512762	1116,874943	1004,7912	-10,04%	965,7048223	86,46%
28/09/2020	16:55	47,81	767	7,2865	7,3948475	42,8402229	7,06013335	34,8483375	246,0339098	1200,153412	1170,149577	1050,2271	-10,25%	1009,373266	86,26%
28/09/2020	17:00	47	710,4085294	6,748881029	6,853381029	42,95598	6,543175362	34,9425	228,6349051	1115,281067	1087,39904	962,8296	-11,46%	925,3755286	85,10%
28/09/2020	17:05	47,1	622,3039216	5,911887255	6,016862255	42,941689	5,744520069	34,930875	200,6611125	978,8249066	954,3542839	851,2608	-10,80%	818,1467549	85,73%
28/09/2020	17:10	44,59	629,5098039	5,980343137	6,073395637	43,3003931	5,798494571	35,2226625	204,2384173	996,2749996	971,3681246	887,6038	-8,62%	853,0760122	87,82%
28/09/2020	17:15	44,633	629,5098039	5,980343137	6,073601312	43,2942051	5,798690937	35,21762888	204,2161454	996,1663571	971,2621982	877,7158	-9,63%	843,5726554	86,85%
28/09/2020	17:20	42,7	615,0980392	5,843431372	5,927506372	43,570493	5,659208716	35,442375	200,5757975	978,4087402	953,9485217	868,4913	-8,96%	834,7069884	87,50%
28/09/2020	17:25	42,29	573,7843137	5,45095098	5,53307848	43,6290861	5,282633875	35,4900375	187,4808743	914,531705	891,6684124	806,2292	-9,58%	774,8668841	86,90%
28/09/2020	17:30	44,083	558,2516667	5,303390834	5,394036509	43,3728056	5,149885382	35,28156638	181,6960229	886,3131999	864,1553699	798,1754	-7,64%	767,1263769	88,77%
28/09/2020	17:35	42,05	566,2581373	5,379452304	5,460439804	43,6633845	5,213283055	35,5179375	185,1650617	903,2351711	880,6542918	804,445	-8,65%	773,1520895	87,79%
28/09/2020	17:40	42,53	568,9803922	5,405313726	5,488581226	43,5947877	5,240150707	35,4621375	185,8269449	906,4638372	883,8022413	810,6259	-8,28%	779,0925525	88,15%
28/09/2020	17:45	40,767	566,2581373	5,379452304	5,454344129	43,8467809	5,20746329	35,66712113	185,7352239	906,0164222	883,3660117	811,8733	-8,09%	780,2914286	88,33%
28/09/2020	17:50	41	565,457549	5,371846716	5,447846716	43,81344	5,201259969	35,64	185,3729053	904,2490321	881,6428063	809,5265	-8,18%	778,0359192	88,25%
28/09/2020	17:55	41,49	555,5294118	5,277529412	5,355856912	43,7434141	5,113433915	35,5830375	181,9515108	887,5594694	865,3704827	790,0287	-8,71%	759,2965836	87,74%
28/09/2020	18:00	41,833	501,372549	4,763039216	4,842997391	43,6943531	4,623788035	35,54312888	164,343894	801,669515	781,6277771	710,9471	-9,04%	683,2912578	87,42%
28/09/2020	18:05	39,81	434,0522549	4,123496422	4,193843922	43,9835029	4,004017302	35,7783375	143,2570824	698,8080479	681,3378467	624,4808	-8,34%	600,1884969	88,09%
28/09/2020	18:10	39,29	426,6862745	4,053519608	4,121397108	44,0578161	3,93484966	35,8387875	141,0202408	687,8967346	670,6993163	631,5921	-5,83%	607,0231673	90,51%
28/09/2020	18:15	39,6	468,4803922	4,450563726	4,519913726	44,013514	4,315328157	35,80275	154,5006152	753,6540009	734,8126508	684,0912	-6,90%	657,4800523	89,48%
